CA,F,Ashlyn,152
CA,F,Amelia,149
CA,F,Alana,146
CA,F,Araceli,143
CA,F,Aliyah,133
CA,F,America,133
CA,F,Aylin,130
CA,F,Alice,128
CA,F,Athena,128
CA,F,Arlene,124
CA,F,Aaliyah,120
CA,F,Allyson,119
CA,F,Angelique,118
CA,F,Avery,118
CA,F,Aubrey,116
CA,F,Asia,114
CA,F,Aurora,110
CA,F,Anastasia,102
CA,F,Annika,102
CA,F,Alexus,97
CA,F,Ashlee,95
CA,F,Aimee,92
CA,F,Arely,90
CA,F,Anne,84
CA,F,Anissa,77
CA,F,Abby,76
CA,F,Alisha,76
CA,F,Anika,76
CA,F,Ashlynn,73
CA,F,Alisa,72
CA,F,Abril,71
CA,F,Alessandra,70
CA,F,Annabelle,70
CA,F,Annette,69
CA,F,Aracely,68
CA,F,Adilene,67
CA,F,Anya,66
CA,F,Antonia,60
CA,F,Arielle,59
CA,F,Alize,58
CA,F,Ashleigh,58
CA,F,Alanna,56
CA,F,Alena,53
CA,F,Adrienne,51
CA,F,Alaina,51
CA,F,Alyson,51
CA,F,Areli,51
CA,F,Ayanna,51
CA,F,Anais,50
CA,F,Anita,47
CA,F,Ani,46
CA,F,Aryanna,46
CA,F,Alia,45
CA,F,Angeles,45
CA,F,Anai,44
CA,F,Ashly,44
CA,F,Addison,43
CA,F,Anabel,43
CA,F,Anjali,43
CA,F,Ann,42
CA,F,Aliya,40
CA,F,Analisa,40
CA,F,Anyssa,40
CA,F,Astrid,40
CA,F,Allie,39
CA,F,Aleena,37
CA,F,Azucena,37
CA,F,Amalia,36
CA,F,Adela,35
CA,F,Adeline,35
CA,F,Alexandrea,35
CA,F,Ally,35
CA,F,Alysa,35
CA,F,Anaya,35
CA,F,Ayla,35
CA,F,Ayleen,35
CA,F,Adamaris,34
CA,F,Alayna,34
CA,F,Aleah,34
CA,F,Angeline,34
CA,F,Annabella,34
CA,F,Abbey,33
CA,F,Annalise,33
CA,F,Aliza,32
CA,F,Anabelle,32
CA,F,Aniya,32
CA,F,Annalisa,32
CA,F,Antoinette,32
CA,F,Aria,32
CA,F,Aubree,32
CA,F,Aisha,31
